author,comment,likes,published
@KalengSarden00,"22:57 meme baru nih wkwkwkwkwkwk matane matane  ama 25:09, 27:32 Dedi - Dedi owowokowowokk cuhhh ",1,2025-12-17T13:17:58Z
@guemanusia,Lucu banget dokter tirta keliatan planga plongo pas ngamatin penjelasannya 😂,0,2025-12-17T13:17:19Z
@fentastics,Dokternya para Gen Z kwkwkw,1,2025-12-17T13:17:18Z
@M1k3n0p3l,Dokter tirta kok ketok musmet  wakakak,0,2025-12-17T13:17:16Z
@Masterangaco,Thanks bang Radit.. banyak kali ilmu yang didapat dalam menonton video ini. Banyakin video bareng dokter fans team yang selalu kalah ini 😂,0,2025-12-17T13:17:07Z
@samniel63,WKWKWKWKWKWK,0,2025-12-17T13:17:05Z
@RikadwiAstuti-c3b,Wah aku ketinggalan 50 menit,0,2025-12-17T13:16:56Z
@lintangkinasih8011,bang dika please undang leonardo edwin dan edward halim dong,2,2025-12-17T13:16:40Z
@ibnurozy13,Kayaknya dr Tirta karyawan bang Radit dah ..,0,2025-12-17T13:16:35Z
@xdnasandx,Cape njir nontonnya kaya ujian listening😂,0,2025-12-17T13:16:23Z
@Rawon-n8t,Seru banget ngobrol sama kang tirta,0,2025-12-17T13:15:47Z
@paydin,Radit + Tirta = sponsor,0,2025-12-17T13:15:43Z
@player0210,dr tirta bengong,0,2025-12-17T13:15:11Z
@cyniaersss,tolong dokter tirta mampir minimal sebulan sekali 😂,0,2025-12-17T13:14:57Z
@pujapuji-g4z,paling enjoy deh klo mampir podcast bang radit,0,2025-12-17T13:14:47Z
@freya48-,Bikin acara berdua setuju lah nih 😮,0,2025-12-17T13:14:35Z
@Robyaja-u4b,dokter kesayangan,0,2025-12-17T13:14:32Z
@erlindapurnamasari4882,HAPPY BGTTTT DR TIRTA LAGII,0,2025-12-17T13:14:20Z
@Mia-bf1zv,Dokter ini lagii,2,2025-12-17T13:14:16Z
@nardosengkey924,muka dr. kayak coach Justin ya😂,0,2025-12-17T13:14:03Z
@RaksakaGaming,bisa ga ajak dr tirta tiap minggu,0,2025-12-17T13:14:00Z
@widadi93,dia datang lagi...,0,2025-12-17T13:13:49Z
@rkyives,Segera buat playlist dan series bersama beliau bang radit 😊,0,2025-12-17T13:13:35Z
@Ice-Crime,kebanyakan ngeslot lu dog🗿🤣,0,2025-12-17T13:13:10Z
@UnintendedBakugo,"kuch Justin, is that you?",0,2025-12-17T13:12:59Z
@VinWicksNet,Salah satu serial podcast yang saya tunggu-tunggu wkwkkw,0,2025-12-17T13:12:37Z
@astrikimunik9150,Pokonya tiap bulan harus undang dr. Tirta😭,0,2025-12-17T13:12:25Z
@deffiarista4746,Seru nih 😂😂😂😂😂,0,2025-12-17T13:12:13Z
@irfansyaherwin4661,judul konten videonya kocak bgt 🤣🤣,0,2025-12-17T13:11:59Z
@aliyafi3487,Dr.Tirta bisa rewatch lagi. Terus aktifin subtittle😆,0,2025-12-17T13:11:52Z
@Cindy_Ayu28,27:44 Sumpah lucuu kocak banget part ini 😂😂😂,25,2025-12-17T13:11:43Z
@AndriPurnomo-n6o,Series dokter tirta 😂😂 undang aja setiap liverpool Kalah,0,2025-12-17T13:11:12Z
@Nerdocsound,"screentime dr. Tirta di youtube Radit bisa ngalahin Pandu, Rais atau Yono di tahun ini..",0,2025-12-17T13:11:05Z
@binagrace6354,Liverpool tim orang cupu,0,2025-12-17T13:10:40Z
@D.O_Project,"Kau pake la bahasa cina mu dr tirta, biar gampang ngobrol nya",0,2025-12-17T13:10:31Z
@Ntan0101,Dokter Tirta dukung MU aja dah makanya!!!,0,2025-12-17T13:10:30Z
@sappp_yahu,akhirnya Dateng lagi 😭,1,2025-12-17T13:09:58Z
@Aryo-fh2ke,dokter tirta ajaran bang radit bahasa jawa,4,2025-12-17T13:09:57Z
@moriartee,😂😂😂😂😂😂😂😂😂😂😂,1,2025-12-17T13:09:53Z
@aeterunknown,"25:09 ""Omong opo wong iki"" dalam hati😂",5,2025-12-17T13:09:31Z
@Angggggggiiiw,Stui dr tirta sama chef juna please,1,2025-12-17T13:08:56Z
@Ardi_Here,27:43 hampir semua bapak bapak gitu ternyata 😂😂,5,2025-12-17T13:08:26Z
@unimenjayatextile1478,Cipeng masuk ke mulut naga lagi. 😅😅😅😅😅😅😅,1,2025-12-17T13:08:21Z
@OhYuni-h5u,Langganan yak,1,2025-12-17T13:08:16Z
@bluecattss,"lagi"" dr tirta wkwk",1,2025-12-17T13:07:59Z
@Termoic,reaksi dokter tirta waktu ngedengerin sangat mewakili 😂😂,2,2025-12-17T13:07:39Z
@Mr.Sukroo,27:44 Terlalu detail dok 😭,28,2025-12-17T13:06:45Z
@riaramadhani2044,bang dokter ikann undang lagi banggg,1,2025-12-17T13:06:41Z
@ronaqomara5587,tamu tetap inii,1,2025-12-17T13:06:32Z
@madd-cat,dokter kesayangan,3,2025-12-17T13:06:30Z
@sayakalis1322,dokter ramah tamah yang sekaligus menjadi pendukung tim sepak bola yang lagi bagus akhir2 ini 😊,2,2025-12-17T13:06:18Z
@ayman6983,21:49 Dokter Cindo mencoba mengerti englishnya dokter Cina,444,2025-12-17T13:05:55Z
@WandererLost-k4e,dr. tirta ngegas adalah musik di telingaku,1,2025-12-17T13:05:50Z
@8last295,the best duo wkwkkw,1,2025-12-17T13:05:34Z
@AbiemMiqyal-qf4xu,Plis 2 minggu sekali lah sama dr hudi,1,2025-12-17T13:05:33Z
@jametekudasaiii,yaopo dok dukung klub inggris ga iso boso engress dok dok WKWKWKWK,1,2025-12-17T13:05:22Z
@kaye_harum,wkwk manehhh dokter tirta rek 😂,1,2025-12-17T13:05:16Z
@yuribaysi,Suka suka sukaaaaaa,1,2025-12-17T13:04:50Z
@Vladimirnikolai33,Dokter luar ini berbicara layaknya menulis resep obat,4,2025-12-17T13:04:35Z
@Ptrnra29,banyakin gak episod bareng dokter kesayangan?!! 😭,1,2025-12-17T13:04:29Z
@alvinluqmanhakim7782,Langsung ketawa gw ngeliat dr tirta mampir lagi,0,2025-12-17T13:03:39Z
@xonicaa,Tolong masukan dalam playlist dr.Tirta,0,2025-12-17T13:02:46Z
@pamun6kas,"buat serie bang, podcast mulu yang diundang itu-itu muluk",0,2025-12-17T13:02:30Z
@triyanto6633,"Dokter kesayangan chanel ini ! 
Semoga taun depan lebih sering 😂",0,2025-12-17T13:02:15Z
@fikmanc4334,ini ga ada yg mau bikinin program mereka berdua apa ya lucu banget ini😂😂😂,0,2025-12-17T13:02:05Z
@raraofficial510,komuk dr Tirta pliss lucuu bangett😂😂😂,1,2025-12-17T13:01:56Z
@sashi710,Sama-sama cina tapi kok tingkahnya beda ya 😂,0,2025-12-17T13:01:50Z
@HereAxcel,sebulan sekali undang dr Tirta ya bang 😂,1,2025-12-17T13:01:32Z
@jajangnurtaufik6267,Entah kenapa suka banget kalo dua orang ini ketemu 😂😂😂,0,2025-12-17T13:01:07Z
@YourCa-p5y,Anjaaiii 😭😭😭😭😭,0,2025-12-17T13:01:02Z
@cintalove6568,undang matamiyu dong,0,2025-12-17T13:00:57Z
@Khofifah-iffa,"Bulan puasa ayo bikin series bareng dokter Tirta bang ,hahaa (cuma saran)",9,2025-12-17T13:00:55Z
@fennykhe4062,di kalian subtitle ny ada ga? Kok punya ku ga berfungsi ya,0,2025-12-17T13:00:54Z
@safirasnh,SERING BGT DAN DIA KE SINI WKWKW,2,2025-12-17T13:00:53Z
@DenintaAndaraPerdana,Bikin series ZONA SAMBAT,0,2025-12-17T13:00:51Z
@vvinheart,Si Tirta Tirta ini langganan bgt yakk kesini😏😏,0,2025-12-17T12:59:55Z
@kfrkudinx,1:21 point sama tapi tetep Ipul masih dibawah King MU dok 😂,11,2025-12-17T12:59:52Z
@keropi1610,Penghuni tetap podcast bang radit ye😂,0,2025-12-17T12:59:29Z
@mafazanursy997,"Seruuuuuuuuu, bikin 1000000eps plss",0,2025-12-17T12:59:08Z
@januarriski2379,Podcast dgn Dr.Tirta >1m view udh dijamin.,0,2025-12-17T12:58:53Z
@abdul08-d2u,LESGOOOOOOOO,0,2025-12-17T12:58:48Z
@faylesya,"Tolong buat Podcast baru bareng Dokter Tirta Bang, Podcast Rata (Raditya Tirta) 😂",2,2025-12-17T12:58:42Z
@kfrkudinx,"Cara paling ampuh membuat dr soft spoken ini, jadi Rebel lagi yaitu bahas Ipul 😂",32,2025-12-17T12:58:36Z
@Presidentxb,"Gelok dit, sebulan hampir 5x lu ngundang anomali ini😅 heran…",11,2025-12-17T12:58:30Z
@dimasgani7868,Akhirnya yang ditunggu2 haha,1,2025-12-17T12:58:19Z
@salmonikan-g6x,KENAPA MEREKA LUCU BANGET SIH 😭,2,2025-12-17T12:57:51Z
@AditttZ,WKWKKW DR TIRTA LAGI,1,2025-12-17T12:57:31Z
@BlueStars230,"Ini shoting nya november ya. Lama kali bang uploadnya wkwkwk, klo bintang tamu nya begini jngn lama² 😂😂",1,2025-12-17T12:56:49Z
@ichwannurcholiq502,😞😞,1,2025-12-17T12:56:44Z
@kalisdwisaputra2413,Gercep klik.. Pas tau bintang tamu dokter tirta,1,2025-12-17T12:56:38Z
@wanokuni8685,Tanpa babibu langsung gas,1,2025-12-17T12:56:30Z
@Yugraa,kayanya bikin segmen bola aja deh bang radit sama dr tirta wkwkwk,10,2025-12-17T12:56:29Z
@affanfathir5176,23:06 awkward moment,1,2025-12-17T12:56:03Z
@m30samsunggalaxy64,Wih tontonan penambah dopamin nih 🔥,1,2025-12-17T12:55:51Z
@chelsiecamarilestari6626,"setelah Yono di awal tahun kemarin, kayanya ini bakal di temanin dr. Tirta di konten bang Radit sampai awal tahun ",0,2025-12-17T12:55:49Z
@AFIFMUHAMMAD1,jadi ke sini mulu ni dokter,3,2025-12-17T12:55:48Z
@zahhwaaa-h8g,couple kesayangan kita semua...,208,2025-12-17T12:55:34Z
@ndonofficial,Dokter kesayangannya Radit wkwkwk 😂😂,0,2025-12-17T12:55:06Z
@onegoxv7054,Akhirnya 🎉🎉🎉🎉🎉,0,2025-12-17T12:54:54Z
@TabibitoO7-A,"Buat kaya sama kesya bang, tapi judul nya rasa sakit yang di alami dalam sebulan😂. Sebulan sekali ga papa si😂😂",0,2025-12-17T12:54:53Z
@imhaffahmi,"Segmen baru..
Ngobro bareng dokter ft dokter tirta 🎉🎉🎉🔥🔥🔥🔥",0,2025-12-17T12:54:44Z
@rahasia117,kalo udah dokter tirta yang di undang pasti aku nonton,0,2025-12-17T12:54:44Z
@armalfd,Langganan tamu bang radit ini wkwk dr tirta😂😂,0,2025-12-17T12:54:14Z
@nglunitwit,"HAHAHA DOKTER TIRTA LAGI , LAMA LAMA BANG RADIT PUNYA LIST EPISODE BARENG DOKTER TIRTA",0,2025-12-17T12:54:08Z
@hexagame3580,kalo match liverpool terakhir lawan nottingham forest berarti tapping nya sekitaran tanggal 22 november,0,2025-12-17T12:53:39Z
@DjoeraganMboeri,"OOT.  ada yg ngalami nggak ya? tiap nnton videonya bang radit jadi pecah²/kotak², padahal kualitasnya sudah ditingkatin.",1,2025-12-17T12:53:29Z
@widd_dw,Brand seneng bgt sama dr tirta di channel bang radit,0,2025-12-17T12:52:31Z
@siapapunnamanya,couple favorit setelah pandu. rangking 1 tetap bang radit & pandu. rangking 2 bang radit & dr. tirta,0,2025-12-17T12:52:25Z
@tryaswm,"Apa ogut bilang, mesti podcastan lagi kan disini wekekekekk",0,2025-12-17T12:52:20Z
@Zeenherta,dr.liverpool again,0,2025-12-17T12:52:02Z
@adebicara,"Orang kaya, tapi vaksin tipes😂 mending vaksin flu aja.",0,2025-12-17T12:51:37Z
@kiraazzahra,langsung saja bikin segment khusus podcast bareng dr tirta😂,0,2025-12-17T12:51:16Z
@indry5823,Dr tirta fav. Harus paten,0,2025-12-17T12:51:08Z
@Animalsreview-san,Hii,1,2025-12-17T12:50:49Z
@bbeomby,Jadi langganan 😂,1,2025-12-17T12:50:22Z
@kiddobukanwibu,Dr tirta lagi.. apakah apakah........ 😏,0,2025-12-17T12:49:36Z
@daudyalbersaula.,Hahha,0,2025-12-17T12:49:33Z
@safiracf,GA KEBAYANG SI KALO BG RADIT BENRAN BOYONGAN K AUSTRALIA. seru nanti nonton vlognya cabang australia,0,2025-12-17T12:49:23Z
@RikaMardiani-c2t,Radit mengundang dr.Tirta untuk menyenangkan diri sendiri. Mengatasnamakan DM netijen.,142,2025-12-17T12:49:14Z
@randiferdiansyah3775,mending bikin program khusus kesehatan bersama dr Tirta bang seru banget pastiii😭😭,39,2025-12-17T12:48:50Z
@Legaslegoes02,Bulut bang radit kotor dlm artian kotor krn ngatain Liverpool,0,2025-12-17T12:48:48Z
@Kakarot907,lah wong iki teko maneh cok,0,2025-12-17T12:48:42Z
@irman660,"orang jawa jangan lah ngomong Inggris, takutnya dihina di caci kayak pak jokowi...",1,2025-12-17T12:48:15Z
@Rizal27-du3oc,Wkwkwk di pantatin king MU🤣🤣🤣,2,2025-12-17T12:47:50Z
@arsantir5348,wkwkwk podcast keempat kalinya sm dr tirta😂,0,2025-12-17T12:47:39Z
@permataputrangga2633,Wkwkwkwk dokter tirta lagi 😂😂😂,0,2025-12-17T12:47:25Z
@ulviaaa,jirrr ijazah dr tirta ditahan radit ini,0,2025-12-17T12:46:10Z
@KazEka-ka,Di milking jir,1,2025-12-17T12:46:10Z
@13Feb-ds5sm,Suka banget bang Radit ceng cengin dokter yg satu ini wkwkw,0,2025-12-17T12:46:07Z
@Marclipper,Dokter paling terbully di Indonesia,2,2025-12-17T12:46:06Z
@misnhasetiawan4851,Bakalan sebulan sekali nih dr. tirta,0,2025-12-17T12:45:59Z
@ulfiapriliani3591,Guest starnya bang Radit Dateng lagi nih,2,2025-12-17T12:45:57Z
@siapaDia-t3i,Udah di fase acceptance ya dok😂,0,2025-12-17T12:45:06Z
@putiayua,"kalo dibikin raditya dika's wrapped atau recap, kayaknya dokter tirta masuk ke dalamnya karena sering ke sini hahahaha. Dan aku sepemikiran sm dokter tirta, jangan-jangan kekalahan liverpool terjadi karena beliau harus ke tempat bang radit ",815,2025-12-17T12:45:03Z
@Galeryfamilyy,Gercep,0,2025-12-17T12:44:56Z
@rachmatkh2258,"kenapa gak bikin program bertiga sama om dad, pasti tambah seru",0,2025-12-17T12:44:51Z
@agrissha0meidianty55,Dokter tirta bicara santet wkwk 😂,35,2025-12-17T12:44:50Z
@FaridAhmadMunadhil,fresh bgt nihh,0,2025-12-17T12:44:48Z
@jim77898,Dokter ndlogok😂,0,2025-12-17T12:44:44Z
@Cindy_Ayu28,Bersama dokter soft spoken lagi 😂😂 branding dokter tirta itu marah2 tapi kocakk 😂😂,212,2025-12-17T12:44:37Z
@jim77898,Dokter ndlogok😂,0,2025-12-17T12:44:34Z
@Monstergaming-ls8ub,"Gw sakit tifus jga xr bln 4 kmrn smpai bln 6 yg dr tirta sbut it bnrr pencernaan kacau batuk2 brujung mual smpe m*nth tp bkan makanan mlainkan cairan trusbadan runtuh rasanya kaya di rajam tombak😂😂😂skrng msih masa pemulihan kadang msih ska kambuh klo kbanyakan aktifitas berat...😂😂
Tp klo gk kerja gk makan serba salah😂😂 tp sya brsyukur aja msih bsa smbuh krna sya smpat brpikir akan mati saya anak rantu akhirnya pulng ke rumah orang tua d awal bulan kena sakitnya pas parah2nya sih maksain pulang walaupun kdang smpe badan menggigil laya ikan yg d kluarkan dr kolam😂😂😂
Jaga kesehatan kawan2 jngn kerja telalu berat juga kerja sewajarnya aja 😂😂",1,2025-12-17T12:44:32Z
@yepehhh,harus hadirin tiap bulan sekali 😂,0,2025-12-17T12:44:11Z
@at3oclock,bang kata gua sih lu bikin podkes rutin khusus sama dokter tirta bang 🔥🔥🔥🔥🔥,0,2025-12-17T12:44:06Z
@WinPotos,"kapan ngundang gibran bg, dia juga bisa ngomong enggres",0,2025-12-17T12:43:56Z
@gjoysh,buatkan iadwal dokter tirta sebulan sekaliii,4,2025-12-17T12:43:45Z
@nylaofficial2608,dr. tirta maunya dateng ke bang radit teruss. gamau ke yg lain,2,2025-12-17T12:43:27Z
@Izzywirtz,campaign again,0,2025-12-17T12:43:23Z
@anonymus1412,member tetap,0,2025-12-17T12:42:46Z
@roysarditarakan1270,beliau lgi🤣🤣,1,2025-12-17T12:42:33Z
@andriberbudi,Seminggu sekali boleh deh dok datengnya😂,0,2025-12-17T12:41:48Z
@julitawanda,yeayyy dokter tirta lagi😁,0,2025-12-17T12:41:40Z
@MUHAMMADRAHIM94,Dokter kesayangan 😂😂😂,3,2025-12-17T12:41:38Z
@exkazze,Bikin acara sama dr. Tirta Sebulan sekali seru tuh kyknya 😂,24,2025-12-17T12:41:24Z
@LohaHalo-wo4di,"Udah yg keberapa yak, tapi yg pertama d pikiran gw ""kali ini dikerjain apa lagi sama bg radit""",5,2025-12-17T12:41:09Z
@abelandreas9111,Halo liverpool,0,2025-12-17T12:41:00Z
@itsfuzzyuuka,Tolong  undang Doter Soft spoken ini setiap liverpoon kalah,12,2025-12-17T12:40:32Z
@m.abiyyukaryan6886,pokok tiap liverpool jatuh langsung undang dokter Tirta,0,2025-12-17T12:40:22Z
@Oxtuna,Tirta series nih yg paling ditunggu-tunggu😂,5,2025-12-17T12:40:06Z
@idemainn,Banyakin aja gapapa baanggg 😂😂😂,1,2025-12-17T12:40:00Z
@GCHverse,"untung gw dah makaan, klo makn sambil nnton ini pasti bakal keselek gw gegara ketawa",0,2025-12-17T12:39:05Z
@muhamadhasanudin-pikatan,"mau nonton Atk on titan, ada dokter tirta langsung belok sini  😅",0,2025-12-17T12:38:56Z
@mohammedbamba6895,yuhuuu ini yg gw tungguu,0,2025-12-17T12:38:27Z
@Ziel.1Q,lagi lagi 😅,0,2025-12-17T12:38:25Z
@rfq95,Dokter favorit bang radit 😂,3,2025-12-17T12:37:56Z
@CoretanKsanika,Lama2 jadi bestie,1,2025-12-17T12:37:54Z
@regintanseptiyani,Kecanduan dr Tirta nih bang Radit 😂,0,2025-12-17T12:37:42Z
@imamapriantoro1576,please pertahanan dokter tirta dan chef juna😁,2,2025-12-17T12:37:36Z
@Scarlettchao,"I just bought Usmile toothpaste, I hope it's good",0,2025-12-17T12:37:28Z
@KingEmyu124,Dokter Tirta sekarang sudah hidup sehat nggak pernah begadang lagi karena Liverpool bukan tim jago lagi,0,2025-12-17T12:37:27Z
@ayymen2357,pasti iklan klo ada dia,0,2025-12-17T12:37:09Z
@loudy4031,yeayy,0,2025-12-17T12:37:06Z
@endangsn.,Lagi ya bang 😂,0,2025-12-17T12:36:55Z
@Ardiankev,Jadi series kaya yono ini mah wkwkw,0,2025-12-17T12:36:42Z
@AndiOnday,bener bener kesayangan bang radit ini mah,7,2025-12-17T12:36:29Z
@fahrizeinnn,"jadi tamu bulanan gini dr tirta, bikin segmen sekalian aja kali dok",13,2025-12-17T12:36:27Z
@GamalielPrabowo-fj1jw,Dokter inspirasiku utk hidup sehat 😂😂,0,2025-12-17T12:36:18Z
@mamamiami1734,Dokter kesayangan.. Baaaaaaammm😂,0,2025-12-17T12:35:42Z
@koynmrcy,"si beliau lagi, tp gapapa seruuu😂",0,2025-12-17T12:35:22Z
@aries_bast,Fans Ipul satu ini ga kapok2 dateng ke podcast bang Radit 😂,0,2025-12-17T12:35:14Z
@Jamall-m9v,ANJIR DOKTER TOXIC INI LAGI😂,0,2025-12-17T12:35:04Z
@anniena18,Bakal rutin kah sama dr tirta?,0,2025-12-17T12:34:53Z
@chairunnisahharahap,Sebulan sekali minimal dr tirta😂,0,2025-12-17T12:34:32Z
@airimyzen5996,"LAGIII??!!😂😂
undang lagi bang seruuuu",0,2025-12-17T12:34:27Z
@k3ssycash,favorit bgt kalo udh podcast sma dokter tirtaaaaaa,0,2025-12-17T12:34:19Z
@brownie6443,gokil hattrick ke podcast bang radit 3 kali,0,2025-12-17T12:34:11Z
@andreghazaliarmi,sering yaaaa dr tirta hahahhaa,0,2025-12-17T12:34:06Z
@ren_lenz,dokter tirta lagi 🎉🎉,0,2025-12-17T12:34:00Z
@t_mottttt,guest star langganan bang radit 😅😅,1,2025-12-17T12:33:21Z
@madewiryatini,Yeeee❤❤❤,0,2025-12-17T12:33:19Z
@GalangPratama22,Dokter kesayangan kita😅,0,2025-12-17T12:33:10Z
@guemanusia,Ntah kenapa suka banget nonton bang Radit dengan dokter tirta,0,2025-12-17T12:32:49Z
@randio9,sebulan sekali harus ada Dokter Tirta🤣🤣🤣,12,2025-12-17T12:32:29Z
@luthfibagas8671,Wkwk,0,2025-12-17T12:32:18Z
@Ezelna03,tirta lagi😭😭😭,0,2025-12-17T12:32:16Z
@niarzaa,Selalu nonton podcast bang dika sama dok tirta 😂😂,0,2025-12-17T12:32:01Z
@Motogp10,36 detik yg lalu,0,2025-12-17T12:31:57Z
@pelajaranhidup9728,Kalo ngundang dr tirta artinya adsense lagi turun 😂,42,2025-12-17T12:31:53Z
@dikapras1933,Dokter kesayangan fans mu 😂,0,2025-12-17T12:31:38Z
@Gavri12345,Kesayangan Admin ini kwkwwkk,0,2025-12-17T12:31:32Z
@berliana.perwitasari,ijazah dr. Tirta ditahan sama bang radit kah? langganan bgt dateng ke podcast😂,0,2025-12-17T12:31:17Z
@uhyes7259,"konten kreator kesayangan dr tirta, mau ngeselin pun yang penting viral",0,2025-12-17T12:31:12Z
@yeosang-i9s,mending bikin acara berdua dehhh 😭,126,2025-12-17T12:31:10Z
@dzplay233,dokter tirta sebulan sekali fix,0,2025-12-17T12:31:04Z
@nimadekrisnashantidhammasa1466,Lagi dan lagi😅,0,2025-12-17T12:30:57Z
@uasnim,Terlalu langganan dokkk,0,2025-12-17T12:30:53Z
@AuliaRahmanl,"186 x ditonton  2 menit yang lalu
186 x ditonton  17 Des 2025
*Jejak Nonton Sebelum Rame",1,2025-12-17T12:30:51Z
@irdinamarsyanazifaofficial,Udah tanyang @radityadika,0,2025-12-17T12:30:49Z
@ginj4r,Jd kaya punya sesi sendiri ini🔥🔥🔥,4,2025-12-17T12:30:35Z
@pelajaranhidup9728,Di jamin jutaan views radit panen,0,2025-12-17T12:30:33Z
@FathanZakwanramadhan,hahah seruu bangett liat dokter tirta😂😂,0,2025-12-17T12:30:26Z
@kimerunagasawa5509,DAWG TIRTA KESAYANGAN BANG RADIT,0,2025-12-17T12:30:23Z
@ridhokonoha3477,Boleh begadang asal timnya JAGOOOOO,0,2025-12-17T12:30:19Z
@Devinyaw,"dokter tirta lagi, dokter tirta lagi",0,2025-12-17T12:30:16Z
@tedijuhana,Mantaps🎉,0,2025-12-17T12:30:09Z
@Animasi-Fut,"Wkwkwk dr Tirta lagi mantap ,malah ngebahas Liverpool lagi dalam hati dr Tirta kesel kali sama BG  radit",85,2025-12-17T12:29:57Z
@Galilleooo,dokter kecintaan bang radit,0,2025-12-17T12:29:51Z
@lavielllaaa,Asikk,0,2025-12-17T12:29:49Z
@giez49ers,Bwahahahahaha ... cipeng jadi zombie!!!,0,2025-12-17T12:29:39Z
@MasKei_png,dokter kesayangan 😂,0,2025-12-17T12:29:39Z
@hariawan-maulana,"akankah, ada segment khusus bareng dokter tirta ??",83,2025-12-17T12:29:35Z
@anggiagarnesiasari22,Yessss aku suka iniii🤣🤣🤣,0,2025-12-17T12:29:32Z
@nadaz2785,Jadiin dr. Tirta guest star rutin tiap bulan plis 🤣,1065,2025-12-17T12:29:30Z
@sabrinamukhlisah805,lama lama jadi tamu tetap ini 😂,1305,2025-12-17T12:29:24Z
@Devilopid,Notif datang langsung autononton,0,2025-12-17T12:29:16Z
@m.y.indraa,alhamdulilah,0,2025-12-17T12:29:13Z
@dzakii154,53 detik yang lalu,0,2025-12-17T12:29:13Z
@abahAsep34,25,0,2025-12-17T12:29:12Z
@falasifalarasati9740,Seneng bgt,0,2025-12-17T12:29:10Z
@takputih,Udah jadi member tetap podcast bang radit kalo lagi ada brand. 😂,163,2025-12-17T12:29:08Z
@pe_emu4832,Jadi tamu langganan sih dr tirta,1,2025-12-17T12:29:06Z
@joadayy,Pertama liat dokter tirta di Tanya Liverpool,25,2025-12-17T12:29:04Z
@siapaaku9345,Bintang tamu andalan podcast ini 😅,8,2025-12-17T12:29:02Z
@pokegaming8957,Tirta lagi Tirta lagi,0,2025-12-17T12:29:00Z
@budhyawirandha3786,nice,0,2025-12-17T12:28:59Z
@SmrWahau,Lagi lagi menyenangkan 2 orang ini,1,2025-12-17T12:28:58Z
@renayuniarti7465,Asiiiikkkkkk... 3kali dokter tirta,0,2025-12-17T12:28:58Z
@iirhham,WLUWLUWLUWLUUUUU,0,2025-12-17T12:28:53Z
@mankusuma,Halo semua,0,2025-12-17T12:28:51Z
@aditjamr,Dokter langganan Bang Radit 😂,0,2025-12-17T12:28:51Z
@dkwtd123,fix bang radit harus buat series tetap sama dokter tirta😭,5811,2025-12-17T12:28:49Z
@cah-gabut,gi lagi gi lagi... letsgooooo,0,2025-12-17T12:28:48Z
@lisawang5657,udah sohib nih,0,2025-12-17T12:28:46Z
@user-pd2xB1yp8eAp5kjN,w,0,2025-12-17T12:28:46Z
@pennytwini,dokter soft spoken dateng lagi ❤,0,2025-12-17T12:28:46Z
@falasifalarasati9740,53 detik,0,2025-12-17T12:28:45Z
@illafebriana3573,Yesss!!!,0,2025-12-17T12:28:44Z
@BungRakha,Hallo bang,0,2025-12-17T12:28:43Z
@yhayanaudy8374,Si dia lagi,0,2025-12-17T12:28:43Z
@Nanashi003-u9w,Mantap euy 😂😂😂,0,2025-12-17T12:28:43Z
@Ryuzaki_ryu,Gasssss,0,2025-12-17T12:28:37Z
@BoffuAseli,Favorit,0,2025-12-17T12:28:35Z
@MarvinMahone,bg radit anak siapa,0,2025-12-17T12:28:34Z
@LutfyAndrianSanjaya,first,0,2025-12-17T12:28:32Z
@shafiq4367,dokter kesayangan bang radit😂😂,2690,2025-12-17T12:28:31Z
